Voyage ID,Ship ID,Ship Name,Encounter Hex,True Encounter Type,Logged Encounter Type,Damage Taken
5451,570,Silver Falcon,Hex P12,Reef,Reef,24%
5451,570,Silver Falcon,Hex P10,Iceberg,None,0%
5451,570,Silver Falcon,Hex P9,Harpies,Harpies,0%
5451,570,Silver Falcon,Hex P9,Iceberg,None,0%
5451,570,Silver Falcon,Hex Q8,Pirates,Pirates,0%
5451,570,Silver Falcon,Hex Q8,Iceberg,None,0%
5452,521,Saucy Tortoise,Hex I11,Atlantean Merfolk,Merfolk,24%
5452,521,Saucy Tortoise,Hex J10,Sharks,Sharks,0%
5453,423,Red Hind,Hex O3,Kraken,Kraken,10%
5453,423,Red Hind,Hex O3,Iceberg,None,0%
5454,532,Gray Hind,Hex Q8,Pirates,Pirates,10%
5454,532,Gray Hind,Hex Q8,Storm,Storm,0%
5454,532,Gray Hind,Hex P10,Iceberg,None,0%
5454,532,Gray Hind,Hex P12,Reef,Reef,40%
5454,532,Gray Hind,Hex P12,Sharks,Sharks,10%
5454,532,Gray Hind,Hex Q14,Pirates,Pirates,0%
5455,566,Gray Goose,Hex K4,Iceberg,None,0%
5455,566,Gray Goose,Hex M4,Iceberg,None,0%
5455,566,Gray Goose,Hex L4,Pirates,Pirates,10%
5455,566,Gray Goose,Hex L4,Iceberg,None,0%
5455,566,Gray Goose,Hex J3,Iceberg,None,0%
5456,504,Golden Falcon,Hex N13,Harpies,Harpies,0%
5456,504,Golden Falcon,Hex K13,Storm,Storm,7%
5457,562,Black Bottom,Hex N13,Reef,Reef,4%
5457,562,Black Bottom,Hex L13,Sharks,Sharks,4%
5458,469,Green Falcon,Hex Q13,Pirates,Pirates,0%
5458,469,Green Falcon,Hex Q13,Sharks,Sharks,15%
5458,469,Green Falcon,Hex P9,Reef,Reef,15%
5458,469,Green Falcon,Hex P9,Iceberg,None,0%
5458,469,Green Falcon,Hex Q8,Iceberg,None,0%
5459,514,Purple Tortoise,Hex P13,Sharks,Sharks,10%
5460,587,Gray Falcon,Hex J13,Kraken,Kraken,20%
5460,587,Gray Falcon,Hex N15,Storm,Storm,20%
5461,560,Scurvy Duck,Hex J14,Storm,Storm,17%
5461,560,Scurvy Duck,Hex J15,Sharks,Sharks,0%
5462,544,Black Falcon,Hex O7,Reef,Reef,5%
5462,544,Black Falcon,Hex N7,Pirates,Pirates,0%
5462,544,Black Falcon,Hex N7,Iceberg,None,0%
5462,544,Black Falcon,Hex M9,Iceberg,None,0%
5462,544,Black Falcon,Hex L9,Reef,Reef,5%
5462,544,Black Falcon,Hex K9,Iceberg,None,0%
5462,544,Black Falcon,Hex I9,Iceberg,None,0%
5462,544,Black Falcon,Hex I10,Atlantean Merfolk,Merfolk,30%
5463,591,Scurvy Goose,Hex H9,Storm,Storm,14%
5463,591,Scurvy Goose,Hex H10,Kraken,Kraken,14%
5463,591,Scurvy Goose,Hex H10,Iceberg,None,0%
5464,528,Green Duck,Hex I2,Iceberg,None,0%
5464,528,Green Duck,Hex I2,Storm,Storm,0%
5464,528,Green Duck,Hex H1,Pirates,Pirates,15%
5464,528,Green Duck,Hex H0,Iceberg,None,0%
5464,528,Green Duck,Hex H1,Iceberg,None,0%
5464,528,Green Duck,Hex I2,Iceberg,None,0%
5465,576,White Bottom,Hex I4,Iceberg,None,0%
5465,576,White Bottom,Hex H6,Harpies,Harpies,10%
5465,576,White Bottom,Hex H7,Iceberg,Iceberg,7%
5465,576,White Bottom,Hex I10,Pirates,Pirates,14%
5465,576,White Bottom,Hex I10,Atlantean Merfolk,Merfolk,40%
5466,583,Saucy Bottom,Hex O11,Harpies,Harpies,10%
5466,583,Saucy Bottom,Hex P13,Sharks,Sharks,5%
5467,531,Rusty Pearl,Hex Q14,Storm,Storm,0%
5467,531,Rusty Pearl,Hex P12,Storm,Storm,0%
5467,531,Rusty Pearl,Hex Q10,Dragon,Dragon,110%
5468,542,Gray Pearl,Hex P9,Iceberg,None,0%
5468,542,Gray Pearl,Hex P8,Storm,Storm,30%
5468,542,Gray Pearl,Hex P7,Iceberg,None,0%
5470,557,White Diamond,Hex F12,Pirates,Pirates,34%
5471,584,Black Duck,Hex J13,Kraken,Kraken,0%
5471,584,Black Duck,Hex I13,Pirates,Pirates,0%
5471,584,Black Duck,Hex I13,Harpies,Harpies,5%
5472,537,White Duck,Hex F13,Sharks,Sharks,0%
5472,537,White Duck,Hex F13,Storm,Storm,25%
5472,537,White Duck,Hex F13,Harpies,Harpies,0%
5473,554,Mopey Falcon,Hex I13,Sharks,Sharks,0%
5473,554,Mopey Falcon,Hex K14,Storm,Storm,0%
5473,554,Mopey Falcon,Hex M14,Storm,Storm,0%
5474,452,Mopey Diamond,Hex H11,Sharks,Sharks,0%
5474,452,Mopey Diamond,Hex I11,Atlantean Merfolk,Sharks,0%
5474,452,Mopey Diamond,Hex J9,Reef,Reef,4%
5474,452,Mopey Diamond,Hex J9,Iceberg,None,0%
5474,452,Mopey Diamond,Hex K8,Iceberg,Iceberg,17%
5474,452,Mopey Diamond,Hex L8,Iceberg,None,0%
5474,452,Mopey Diamond,Hex L7,Iceberg,None,0%
5474,452,Mopey Diamond,Hex M7,Pirates,Pirates,0%
5474,452,Mopey Diamond,Hex N7,Iceberg,None,0%
5474,452,Mopey Diamond,Hex P7,Iceberg,None,0%
5475,493,White Hind,Hex P5,Iceberg,None,0%
5475,493,White Hind,Hex O5,Iceberg,None,0%
5475,493,White Hind,Hex N5,Iceberg,None,0%
5476,556,Orange Duck,Hex P7,Pirates,Pirates,40%
5476,556,Orange Duck,Hex P7,Iceberg,None,0%
5476,556,Orange Duck,Hex P8,Sharks,Sharks,5%
5476,556,Orange Duck,Hex P7,Iceberg,None,0%
5477,502,Mopey Goose,Hex P7,Harpies,Harpies,0%
5477,502,Mopey Goose,Hex P8,Pirates,Pirates,0%
5477,502,Mopey Goose,Hex Q11,Sharks,Sharks,4%
5477,502,Mopey Goose,Hex R12,Pirates,Pirates,0%
5478,216,White Goose,Hex I5,Iceberg,None,0%
5478,216,White Goose,Hex I6,Iceberg,None,0%
5478,216,White Goose,Hex H7,Iceberg,None,0%
5478,216,White Goose,Hex H7,Sharks,Sharks,0%
5478,216,White Goose,Hex H8,Iceberg,None,0%
5478,216,White Goose,Hex G9,Iceberg,None,0%
5478,216,White Goose,Hex G10,Iceberg,None,0%
5478,216,White Goose,Hex G11,Pirates,Pirates,0%
5478,216,White Goose,Hex G11,Harpies,Harpies,0%
5478,216,White Goose,Hex G11,Sharks,Sharks,4%
5478,216,White Goose,Hex H12,Storm,Storm,0%
5479,447,Purple Heart,Hex I4,Storm,Storm,14%
5479,447,Purple Heart,Hex I5,Iceberg,Iceberg,10%
5479,447,Purple Heart,Hex J6,Harpies,Harpies,0%
5479,447,Purple Heart,Hex K8,Pirates,Pirates,17%
5479,447,Purple Heart,Hex K8,Reef,Reef,7%
5479,447,Purple Heart,Hex K8,Iceberg,None,0%
5479,447,Purple Heart,Hex K8,Warlock,Wyrd Majick Fyre,20%
5479,447,Purple Heart,Hex L10,Dread Pirate Calamity,Pirates,47%
5479,447,Purple Heart,Hex L10,Iceberg,None,0%
5480,314,Red Diamond,Hex J4,Harpies,Harpies,7%
5480,314,Red Diamond,Hex K4,Iceberg,None,0%
5480,314,Red Diamond,Hex K5,Iceberg,None,0%
5480,314,Red Diamond,Hex L6,Maelstrom,Storm,7%
5480,314,Red Diamond,Hex N6,Iceberg,None,0%
5480,314,Red Diamond,Hex O6,Sharks,Sharks,4%
5480,314,Red Diamond,Hex P6,Harpies,Harpies,0%
5481,476,Bloody Duck,Hex K4,Iceberg,None,0%
5481,476,Bloody Duck,Hex M4,Harpies,Harpies,7%
5481,476,Bloody Duck,Hex M4,Reef,Reef,14%
5481,476,Bloody Duck,Hex M4,Iceberg,None,0%
5481,476,Bloody Duck,Hex L4,Reef,Reef,34%
5481,476,Bloody Duck,Hex L4,Iceberg,None,0%
5481,476,Bloody Duck,Hex J3,Iceberg,None,0%
5482,575,Rusty Goose,Hex O14,Pirates,Pirates,0%
5482,575,Rusty Goose,Hex O14,Reef,Reef,24%
5482,575,Rusty Goose,Hex M12,Sharks,Sharks,0%
5482,575,Rusty Goose,Hex N12,Storm,Storm,7%
5482,575,Rusty Goose,Hex O14,Reef,Reef,4%
5483,554,Mopey Falcon,Hex O14,Reef,Reef,20%
5483,554,Mopey Falcon,Hex N13,Sharks,Sharks,5%
5483,554,Mopey Falcon,Hex O14,Sharks,Sharks,5%
5483,554,Mopey Falcon,Hex O15,Storm,Storm,20%
5484,267,White Pearl,Hex I13,Atlantean Merfolk,Sharks,0%
5484,267,White Pearl,Hex J13,Kraken,Kraken,14%
5484,267,White Pearl,Hex J13,Atlantean Merfolk,Merfolk,14%
5484,267,White Pearl,Hex J13,Sharks,Sharks,0%
5484,267,White Pearl,Hex K14,Harpies,Harpies,0%
5484,267,White Pearl,Hex K14,Atlantean Merfolk,Merfolk,54%
5484,267,White Pearl,Hex L15,Reef,Reef,4%
5484,267,White Pearl,Hex N15,Pirates,Pirates,0%
5485,572,Silver Tortoise,Hex I14,Reef,Reef,7%
5485,572,Silver Tortoise,Hex K15,Harpies,Harpies,7%
5485,572,Silver Tortoise,Hex L15,Reef,Reef,17%
5486,499,Rusty Falcon,Hex P6,Iceberg,None,0%
5486,499,Rusty Falcon,Hex O5,Iceberg,None,0%
5486,499,Rusty Falcon,Hex N5,Iceberg,Iceberg,15%
5486,499,Rusty Falcon,Hex N4,Iceberg,None,0%
5486,499,Rusty Falcon,Hex O4,Kraken,Kraken,10%
5486,499,Rusty Falcon,Hex O4,Iceberg,None,0%
5486,499,Rusty Falcon,Hex P6,Iceberg,None,0%
5487,593,Green Swan,Hex P5,Iceberg,None,0%
5487,593,Green Swan,Hex P4,Iceberg,None,0%
5487,593,Green Swan,Hex O4,Iceberg,None,0%
5487,593,Green Swan,Hex N4,Iceberg,None,0%
5487,593,Green Swan,Hex M4,Iceberg,None,0%
5487,593,Green Swan,Hex K3,Reef,Reef,7%
5487,593,Green Swan,Hex K3,Iceberg,None,0%
5487,593,Green Swan,Hex J3,Iceberg,None,0%
5488,460,Bloody Pearl,Hex Q7,Iceberg,Iceberg,17%
5488,460,Bloody Pearl,Hex Q8,Iceberg,None,0%
5488,460,Bloody Pearl,Hex P9,Iceberg,None,0%
5489,362,Orange Heart,Hex Q8,Sharks,Sharks,0%
5489,362,Orange Heart,Hex Q10,Pirates,Pirates,0%
5489,362,Orange Heart,Hex Q10,Storm,Storm,5%
5489,362,Orange Heart,Hex Q11,Storm,Storm,5%
5489,362,Orange Heart,Hex Q14,Harpies,Harpies,5%
5490,470,Scurvy Bottom,Hex K4,Iceberg,None,0%
5490,470,Scurvy Bottom,Hex L4,Iceberg,None,0%
5490,470,Scurvy Bottom,Hex L5,Iceberg,None,0%
5490,470,Scurvy Bottom,Hex M5,Iceberg,None,0%
5490,470,Scurvy Bottom,Hex N5,Kraken,Kraken,100%
5490,470,Scurvy Bottom,Hex N5,Iceberg,None,0%
5491,383,Purple Goose,Hex J5,Iceberg,None,0%
5492,592,Gray Duck,Hex J3,Pirates,Pirates,0%
5492,592,Gray Duck,Hex K3,Iceberg,None,0%
5492,592,Gray Duck,Hex L4,Pirates,Pirates,40%
5492,592,Gray Duck,Hex L4,Reef,Reef,10%
5492,592,Gray Duck,Hex L4,Iceberg,None,0%
5492,592,Gray Duck,Hex L4,Storm,Storm,4%
5492,592,Gray Duck,Hex L5,Sharks,Sharks,0%
5492,592,Gray Duck,Hex M6,Kraken,Kraken,27%
5492,592,Gray Duck,Hex O6,Iceberg,Iceberg,7%
5492,592,Gray Duck,Hex P6,Iceberg,None,0%
5493,539,Saucy Heart,Hex L4,Iceberg,None,0%
5493,539,Saucy Heart,Hex L4,Sharks,Sharks,15%
5493,539,Saucy Heart,Hex N5,Iceberg,None,0%
5493,539,Saucy Heart,Hex P6,Iceberg,Iceberg,10%
5494,533,Mopey Heart,Hex P11,Storm,Storm,20%
5494,533,Mopey Heart,Hex Q10,Iceberg,None,0%
5494,533,Mopey Heart,Hex P9,Iceberg,None,0%
5496,590,Mopey Swan,Hex H13,Harpies,Harpies,0%
5496,590,Mopey Swan,Hex I13,Storm,Storm,17%
5496,590,Mopey Swan,Hex J13,Atlantean Merfolk,Merfolk,14%
5496,590,Mopey Swan,Hex K13,Kraken,Kraken,7%
5496,590,Mopey Swan,Hex K13,Atlantean Merfolk,Merfolk,0%
5496,590,Mopey Swan,Hex J13,Kraken,Kraken,34%
5496,590,Mopey Swan,Hex I13,Dragon,Dragon,44%
5497,550,Purple Swan,Hex G12,Sharks,Sharks,0%
5497,550,Purple Swan,Hex G11,Sharks,Sharks,7%
5497,550,Purple Swan,Hex G10,Kraken,Kraken,20%
5497,550,Purple Swan,Hex F9,Kraken,Kraken,40%
5497,550,Purple Swan,Hex F9,Iceberg,None,0%
5498,353,Green Diamond,Hex O7,Iceberg,None,0%
5498,353,Green Diamond,Hex N7,Iceberg,None,0%
5498,353,Green Diamond,Hex N8,Iceberg,None,0%
5498,353,Green Diamond,Hex P7,Iceberg,None,0%
5499,462,White Swan,Hex Q8,Harpies,Harpies,4%
5499,462,White Swan,Hex Q8,Reef,Reef,20%
5499,462,White Swan,Hex Q8,Iceberg,None,0%
5499,462,White Swan,Hex Q10,Harpies,Harpies,0%
5499,462,White Swan,Hex Q11,Sharks,Sharks,0%
5499,462,White Swan,Hex R12,Kraken,Kraken,27%
5499,462,White Swan,Hex R12,Sharks,Sharks,4%
5500,249,Rusty Diamond,Hex I4,Iceberg,None,0%
5500,249,Rusty Diamond,Hex H6,Iceberg,Iceberg,17%
5500,249,Rusty Diamond,Hex G7,Iceberg,Iceberg,17%
5500,249,Rusty Diamond,Hex I4,Iceberg,None,0%
5501,468,Scurvy Hind,Hex K4,Pirates,Pirates,30%
5501,468,Scurvy Hind,Hex K4,Iceberg,None,0%
5501,468,Scurvy Hind,Hex K3,Iceberg,Iceberg,20%
5501,468,Scurvy Hind,Hex J3,Iceberg,None,0%
5502,588,Gray Tortoise,Hex N13,Reef,Reef,15%
5502,588,Gray Tortoise,Hex M13,Pirates,Pirates,80%
5502,588,Gray Tortoise,Hex L9,Reef,Reef,30%
5503,532,Gray Hind,Hex Q10,Iceberg,None,0%
5503,532,Gray Hind,Hex P7,Iceberg,None,0%
5504,436,Red Falcon,Hex Q11,Kraken,Kraken,40%
5504,436,Red Falcon,Hex Q11,Storm,Storm,20%
5504,436,Red Falcon,Hex Q10,Iceberg,None,0%
5505,535,Mopey Hind,Hex P12,Pirates,Pirates,0%
5505,535,Mopey Hind,Hex O12,Sharks,Sharks,10%
5505,535,Mopey Hind,Hex P12,Reef,Reef,10%
5505,535,Mopey Hind,Hex Q14,Pirates,Pirates,20%
5506,594,Golden Diamond,Hex K15,Pirates,Pirates,15%
5506,594,Golden Diamond,Hex L15,Sharks,Sharks,0%
5508,596,Rusty Hind,Hex I10,Iceberg,None,0%
5508,596,Rusty Hind,Hex J10,Iceberg,None,0%
5508,596,Rusty Hind,Hex L10,Iceberg,None,0%
5508,596,Rusty Hind,Hex L10,Atlantean Merfolk,Sharks,15%
5508,596,Rusty Hind,Hex L10,Storm,Storm,10%
5508,596,Rusty Hind,Hex L9,Iceberg,None,0%
5508,596,Rusty Hind,Hex M9,Reef,Reef,35%
5508,596,Rusty Hind,Hex M9,Iceberg,None,0%
5508,596,Rusty Hind,Hex M9,Storm,Storm,25%
5508,596,Rusty Hind,Hex O7,Iceberg,None,0%
5508,596,Rusty Hind,Hex P7,Storm,Storm,0%
5509,586,Mopey Tortoise,Hex K10,Storm,Storm,0%
5509,586,Mopey Tortoise,Hex L9,Dread Pirate Calamity,Pirates,0%
5509,586,Mopey Tortoise,Hex M7,Iceberg,None,0%
5509,586,Mopey Tortoise,Hex N7,Iceberg,None,0%
5510,423,Red Hind,Hex P3,Iceberg,None,0%
5511,250,Black Goose,Hex Q7,Harpies,Harpies,0%
5511,250,Black Goose,Hex Q7,Iceberg,None,0%
5511,250,Black Goose,Hex Q7,Storm,Storm,4%
5511,250,Black Goose,Hex Q8,Reef,Reef,14%
5512,523,Rusty Swan,Hex O6,Pirates,Pirates,0%
5512,523,Rusty Swan,Hex L5,Iceberg,None,0%
5512,523,Rusty Swan,Hex K5,Harpies,Harpies,0%
5512,523,Rusty Swan,Hex K5,Sharks,Sharks,4%
5512,523,Rusty Swan,Hex K4,Pirates,Pirates,14%
5513,546,Red Pearl,Hex L4,Harpies,Harpies,0%
5513,546,Red Pearl,Hex L4,Iceberg,None,0%
5513,546,Red Pearl,Hex L5,Iceberg,None,0%
5513,546,Red Pearl,Hex M6,Kraken,Kraken,40%
5513,546,Red Pearl,Hex M7,Iceberg,None,0%
5513,546,Red Pearl,Hex N9,Iceberg,None,0%
5514,559,Purple Pearl,Hex K4,Iceberg,None,0%
5514,559,Purple Pearl,Hex L4,Iceberg,None,0%
5514,559,Purple Pearl,Hex M4,Reef,Reef,10%
5514,559,Purple Pearl,Hex L4,Iceberg,None,0%
5514,559,Purple Pearl,Hex K4,Iceberg,Iceberg,10%
5514,559,Purple Pearl,Hex J4,Iceberg,None,0%
5515,587,Gray Falcon,Hex O15,Pirates,Pirates,0%
5515,587,Gray Falcon,Hex L13,Kraken,Kraken,0%
5516,177,Black Swan,Hex R15,Pirates,Pirates,20%
5517,576,White Bottom,Hex H13,Sharks,Sharks,0%
5517,576,White Bottom,Hex J12,Kraken,Kraken,54%
5517,576,White Bottom,Hex K11,Harpies,Harpies,0%
5517,576,White Bottom,Hex L10,Atlantean Merfolk,Merfolk,34%
5518,529,Rusty Bottom,Hex Q9,Iceberg,None,0%
5518,529,Rusty Bottom,Hex R10,Iceberg,None,0%
5518,529,Rusty Bottom,Hex Q9,Reef,Reef,10%
5518,529,Rusty Bottom,Hex Q7,Iceberg,None,0%
5519,469,Green Falcon,Hex Q7,Iceberg,None,0%
5519,469,Green Falcon,Hex Q7,Storm,Storm,20%
5519,469,Green Falcon,Hex Q8,Storm,Storm,20%
5519,469,Green Falcon,Hex Q9,Reef,Reef,40%
5519,469,Green Falcon,Hex Q11,Harpies,Harpies,0%
5520,595,Green Bottom,Hex Q5,Iceberg,Iceberg,30%
5520,595,Green Bottom,Hex Q5,Storm,Storm,15%
5520,595,Green Bottom,Hex R5,Harpies,Harpies,0%
5520,595,Green Bottom,Hex R5,Iceberg,None,0%
5520,595,Green Bottom,Hex R5,Iceberg,None,0%
5520,595,Green Bottom,Hex Q5,Iceberg,None,0%
5521,585,Red Swan,Hex O6,Iceberg,None,0%
5521,585,Red Swan,Hex N7,Reef,Reef,4%
5521,585,Red Swan,Hex N7,Storm,Storm,14%
5521,585,Red Swan,Hex N8,Harpies,Harpies,0%
5521,585,Red Swan,Hex N7,Iceberg,None,0%
5521,585,Red Swan,Hex O6,Iceberg,None,0%
5521,585,Red Swan,Hex O6,Sharks,Sharks,0%
5521,585,Red Swan,Hex P6,Iceberg,None,0%
5522,528,Green Duck,Hex I4,Iceberg,None,0%
5522,528,Green Duck,Hex I4,Sharks,Sharks,0%
5522,528,Green Duck,Hex G4,Iceberg,None,0%
5522,528,Green Duck,Hex G4,Pirates,Pirates,25%
5522,528,Green Duck,Hex H4,Iceberg,None,0%
5522,528,Green Duck,Hex H4,Storm,Storm,20%
5523,514,Purple Tortoise,Hex P13,Storm,Storm,10%
5523,514,Purple Tortoise,Hex P10,Iceberg,None,0%
5523,514,Purple Tortoise,Hex P9,Reef,Reef,10%
5523,514,Purple Tortoise,Hex P9,Iceberg,None,0%
5523,514,Purple Tortoise,Hex Q8,Reef,Reef,20%
5523,514,Purple Tortoise,Hex Q7,Iceberg,None,0%
5523,514,Purple Tortoise,Hex Q7,Storm,Storm,0%
5524,502,Mopey Goose,Hex N15,Pirates,Pirates,14%
5524,502,Mopey Goose,Hex N15,Harpies,Harpies,7%
5524,502,Mopey Goose,Hex N16,Harpies,Harpies,0%
5524,502,Mopey Goose,Hex O15,Pirates,Pirates,0%
5525,560,Scurvy Duck,Hex Q13,Sharks,Sharks,0%
5525,560,Scurvy Duck,Hex R11,Kraken,Kraken,30%
5525,560,Scurvy Duck,Hex R11,Kraken,Kraken,14%
5526,290,Red Goose,Hex H10,Iceberg,None,0%
5526,290,Red Goose,Hex H10,Storm,Storm,0%
5526,290,Red Goose,Hex G9,Storm,Storm,0%
5526,290,Red Goose,Hex F11,Harpies,Harpies,0%
5527,314,Red Diamond,Hex O6,Iceberg,None,0%
5527,314,Red Diamond,Hex N6,Iceberg,None,0%
5527,314,Red Diamond,Hex M6,Sharks,Sharks,0%
5527,314,Red Diamond,Hex L7,Iceberg,None,0%
5527,314,Red Diamond,Hex L7,Dragon,Dragon,14%
5527,314,Red Diamond,Hex L8,Iceberg,None,0%
5527,314,Red Diamond,Hex J9,Pirates,Pirates,34%
5527,314,Red Diamond,Hex J9,Iceberg,None,0%
5527,314,Red Diamond,Hex J9,Warlock,Wyrd Majick Fyre,27%
5527,314,Red Diamond,Hex J9,Sharks,Sharks,4%
5527,314,Red Diamond,Hex J10,Pirates,Pirates,0%
5527,314,Red Diamond,Hex J10,Harpies,Harpies,0%
5527,314,Red Diamond,Hex I11,Sharks,Sharks,0%
5527,314,Red Diamond,Hex H11,Sharks,Sharks,0%
5528,493,White Hind,Hex R5,Iceberg,Iceberg,25%
5528,493,White Hind,Hex Q5,Iceberg,None,0%
5528,493,White Hind,Hex Q5,Storm,Storm,25%
5529,452,Mopey Diamond,Hex P6,Iceberg,Iceberg,4%
5529,452,Mopey Diamond,Hex O4,Kraken,Kraken,40%
5529,452,Mopey Diamond,Hex O4,Iceberg,None,0%
5529,452,Mopey Diamond,Hex N3,Pirates,Pirates,20%
5529,452,Mopey Diamond,Hex P5,Iceberg,None,0%
5530,570,Silver Falcon,Hex Q7,Iceberg,None,0%
5530,570,Silver Falcon,Hex Q8,Iceberg,None,0%
5530,570,Silver Falcon,Hex P9,Iceberg,None,0%
5530,570,Silver Falcon,Hex P8,Iceberg,None,0%
5530,570,Silver Falcon,Hex P7,Iceberg,None,0%
5530,570,Silver Falcon,Hex P7,Dragon,Dragon,0%
5531,390,Silver Bottom,Hex I4,Iceberg,None,0%
5531,390,Silver Bottom,Hex I5,Iceberg,None,0%
5531,390,Silver Bottom,Hex I6,Storm,Storm,17%
5531,390,Silver Bottom,Hex H9,Iceberg,None,0%
5531,390,Silver Bottom,Hex H10,Iceberg,None,0%
5531,390,Silver Bottom,Hex H12,Storm,Storm,4%
5532,538,Saucy Pearl,Hex J3,Iceberg,None,0%
5532,538,Saucy Pearl,Hex K3,Reef,Reef,5%
5532,538,Saucy Pearl,Hex K3,Iceberg,None,0%
5532,538,Saucy Pearl,Hex L5,Iceberg,Iceberg,30%
5532,538,Saucy Pearl,Hex M6,Kraken,Kraken,10%
5532,538,Saucy Pearl,Hex M6,Storm,Storm,10%
5532,538,Saucy Pearl,Hex M6,Maelstrom,Storm,15%
5532,538,Saucy Pearl,Hex O6,Iceberg,None,0%
5532,538,Saucy Pearl,Hex P6,Iceberg,None,0%
5533,575,Rusty Goose,Hex R12,Kraken,Kraken,7%
5533,575,Rusty Goose,Hex P12,Pirates,Pirates,57%
5534,569,Bloody Hind,Hex L15,Pirates,Pirates,20%
5534,569,Bloody Hind,Hex L15,Reef,Reef,17%
5535,185,Orange Diamond,Hex H13,Harpies,Harpies,4%
5535,185,Orange Diamond,Hex H13,Sharks,Sharks,0%
5535,185,Orange Diamond,Hex I13,Pirates,Pirates,0%
5535,185,Orange Diamond,Hex I13,Harpies,Harpies,4%
5535,185,Orange Diamond,Hex J15,Harpies,Harpies,0%
5535,185,Orange Diamond,Hex L15,Reef,Reef,4%
5536,584,Black Duck,Hex G12,Harpies,Harpies,10%
5536,584,Black Duck,Hex H7,Harpies,Harpies,0%
5536,584,Black Duck,Hex I5,Iceberg,None,0%
5536,584,Black Duck,Hex J4,Pirates,Pirates,30%
5537,216,White Goose,Hex I13,Harpies,Harpies,0%
5537,216,White Goose,Hex K14,Storm,Storm,17%
5538,592,Gray Duck,Hex N7,Pirates,Pirates,30%
5538,592,Gray Duck,Hex N7,Reef,Reef,24%
5538,592,Gray Duck,Hex N7,Sharks,Sharks,0%
5538,592,Gray Duck,Hex M7,Atlantean Merfolk,Merfolk,0%
5538,592,Gray Duck,Hex L7,Atlantean Merfolk,Merfolk,0%
5538,592,Gray Duck,Hex K8,Harpies,Harpies,4%
5538,592,Gray Duck,Hex K8,Sharks,Sharks,4%
5538,592,Gray Duck,Hex J9,Reef,Reef,17%
5538,592,Gray Duck,Hex J9,Warlock,Wyrd Majick Fyre,10%
5539,542,Gray Pearl,Hex P6,Iceberg,None,0%
5540,593,Green Swan,Hex J4,Iceberg,None,0%
5540,593,Green Swan,Hex K4,Pirates,Pirates,0%
5540,593,Green Swan,Hex K5,Iceberg,None,0%
5540,593,Green Swan,Hex L6,Sharks,Sharks,4%
5540,593,Green Swan,Hex L7,Atlantean Merfolk,Sharks,4%
5540,593,Green Swan,Hex L7,Sharks,Sharks,4%
5540,593,Green Swan,Hex J5,Iceberg,None,0%
5540,593,Green Swan,Hex J4,Iceberg,None,0%
5541,524,Orange Goose,Hex I4,Iceberg,None,0%
5541,524,Orange Goose,Hex G4,Iceberg,None,0%
5541,524,Orange Goose,Hex F4,Iceberg,None,0%
5541,524,Orange Goose,Hex I4,Iceberg,None,0%
5541,524,Orange Goose,Hex I4,Storm,Storm,30%
5542,554,Mopey Falcon,Hex O14,Pirates,Pirates,20%
5542,554,Mopey Falcon,Hex N13,Reef,Reef,5%
5542,554,Mopey Falcon,Hex M13,Storm,Storm,5%
5542,554,Mopey Falcon,Hex N15,Storm,Storm,15%
5543,460,Bloody Pearl,Hex O15,Storm,Storm,10%
5543,460,Bloody Pearl,Hex L11,Dread Pirate Calamity,Pirates,67%
5543,460,Bloody Pearl,Hex L10,Storm,Storm,17%
5543,460,Bloody Pearl,Hex L8,Dragon,Dragon,10%
5544,267,White Pearl,Hex N15,Sharks,Sharks,4%
5544,267,White Pearl,Hex N14,Pirates,Pirates,20%
5544,267,White Pearl,Hex M13,Harpies,Harpies,0%
5544,267,White Pearl,Hex M12,Dread Pirate Calamity,Pirates,17%
5544,267,White Pearl,Hex L8,Storm,Storm,10%
5544,267,White Pearl,Hex K6,Iceberg,None,0%
5544,267,White Pearl,Hex J5,Iceberg,None,0%
5545,462,White Swan,Hex Q14,Harpies,Harpies,7%
5545,462,White Swan,Hex R12,Storm,Storm,14%
5545,462,White Swan,Hex Q11,Sharks,Sharks,0%
5545,462,White Swan,Hex Q11,Storm,Storm,14%
5545,462,White Swan,Hex Q12,Harpies,Harpies,0%
5545,462,White Swan,Hex Q12,Storm,Storm,14%
5545,462,White Swan,Hex Q13,Sharks,Sharks,4%
5546,550,Purple Swan,Hex J13,Harpies,Harpies,0%
5546,550,Purple Swan,Hex J13,Kraken,Kraken,4%
5547,539,Saucy Heart,Hex P7,Pirates,Pirates,0%
5547,539,Saucy Heart,Hex N7,Pirates,Pirates,30%
5547,539,Saucy Heart,Hex N8,Reef,Reef,10%
5547,539,Saucy Heart,Hex J10,Pirates,Pirates,35%
5547,539,Saucy Heart,Hex J10,Storm,Storm,0%
5548,556,Orange Duck,Hex Q14,Pirates,Pirates,0%
5549,499,Rusty Falcon,Hex O5,Harpies,Harpies,0%
5549,499,Rusty Falcon,Hex O5,Iceberg,None,0%
5549,499,Rusty Falcon,Hex O4,Iceberg,None,0%
5549,499,Rusty Falcon,Hex L4,Iceberg,None,0%
5549,499,Rusty Falcon,Hex K3,Iceberg,Iceberg,30%
5550,598,Red Heart,Hex J3,Iceberg,None,0%
5550,598,Red Heart,Hex K4,Iceberg,None,0%
