Voyage ID,Ship ID,Ship Name,Encounter Hex,Encounter Type,Damage Taken
6329,429,Rusty Duck,Hex R10,Sharks,5%
6329,429,Rusty Duck,Hex Q9,Reef,10%
6329,429,Rusty Duck,Hex Q8,Storm,25%
6330,579,Gray Bottom,Hex G10,Harpies,7%
6330,579,Gray Bottom,Hex F9,Harpies,0%
6330,579,Gray Bottom,Hex F9,Kraken,10%
6330,579,Gray Bottom,Hex G8,Pirates,27%
6330,579,Gray Bottom,Hex G8,Dragon,10%
6330,579,Gray Bottom,Hex G8,Storm,7%
6331,676,Bloody Diamond,Hex Q8,Reef,45%
6331,676,Bloody Diamond,Hex P9,Sharks,5%
6333,632,Silver Goose,Hex H6,Kraken,30%
6334,634,Purple Heart,Hex L4,Harpies,15%
6335,591,Scurvy Goose,Hex Q15,Harpies,10%
6335,591,Scurvy Goose,Hex S16,Kraken,54%
6335,591,Scurvy Goose,Hex S16,Sharks,0%
6336,624,Purple Pearl,Hex Q14,Pirates,20%
6336,624,Purple Pearl,Hex Q13,Storm,30%
6336,624,Purple Pearl,Hex R10,Harpies,0%
6336,624,Purple Pearl,Hex R10,Sharks,5%
6337,653,Green Pearl,Hex O15,Harpies,0%
6337,653,Green Pearl,Hex N16,Pirates,0%
6340,594,Golden Diamond,Hex P9,Reef,10%
6340,594,Golden Diamond,Hex Q10,Storm,30%
6340,594,Golden Diamond,Hex Q11,Storm,0%
6341,641,Scurvy Heart,Hex O5,Dragon,20%
6341,641,Scurvy Heart,Hex N5,Sharks,4%
6341,641,Scurvy Heart,Hex N5,Storm,7%
6341,641,Scurvy Heart,Hex O6,Sharks,0%
6342,644,Saucy Swan,Hex L5,Storm,0%
6342,644,Saucy Swan,Hex N5,Harpies,7%
6342,644,Saucy Swan,Hex N5,Kraken,84%
6342,644,Saucy Swan,Hex O5,Pirates,0%
6343,656,Bloody Tortoise,Hex I4,Storm,0%
6343,656,Bloody Tortoise,Hex H4,Harpies,0%
6343,656,Bloody Tortoise,Hex H4,Reef,4%
6344,274,Orange Bottom,Hex H4,Sharks,5%
6345,678,Saucy Bottom,Hex H5,Storm,25%
6345,678,Saucy Bottom,Hex I4,Sharks,5%
6346,602,Gray Heart,Hex P13,Reef,4%
6346,602,Gray Heart,Hex Q12,Sharks,7%
6346,602,Gray Heart,Hex Q11,Pirates,10%
6346,602,Gray Heart,Hex Q11,Kraken,4%
6346,602,Gray Heart,Hex R12,Storm,10%
6346,602,Gray Heart,Hex Q13,Sharks,4%
6347,679,Black Hind,Hex P13,Storm,14%
6347,679,Black Hind,Hex Q14,Pirates,0%
6348,570,Silver Falcon,Hex Q13,Pirates,14%
6348,570,Silver Falcon,Hex Q12,Sharks,0%
6348,570,Silver Falcon,Hex Q11,Sharks,0%
6348,570,Silver Falcon,Hex Q11,Storm,10%
6348,570,Silver Falcon,Hex R10,Harpies,0%
6348,570,Silver Falcon,Hex R11,Kraken,0%
6349,648,White Tortoise,Hex H12,Harpies,0%
6349,648,White Tortoise,Hex H12,Sharks,0%
6349,648,White Tortoise,Hex H7,Dragon,0%
6349,648,White Tortoise,Hex I6,Sharks,0%
6349,648,White Tortoise,Hex H5,Pirates,0%
6350,647,White Pearl,Hex F11,Dragon,30%
6350,647,White Pearl,Hex F10,Pirates,30%
6351,514,Purple Tortoise,Hex H12,Harpies,4%
6351,514,Purple Tortoise,Hex I9,Reef,17%
6351,514,Purple Tortoise,Hex H11,Harpies,7%
6351,514,Purple Tortoise,Hex H12,Pirates,40%
6352,680,Gray Duck,Hex F13,Pirates,0%
6353,216,White Goose,Hex N6,Harpies,7%
6353,216,White Goose,Hex M6,Harpies,0%
6353,216,White Goose,Hex M6,Kraken,7%
6353,216,White Goose,Hex M6,Sharks,0%
6353,216,White Goose,Hex M6,Storm,4%
6353,216,White Goose,Hex L6,Merfolk,0%
6353,216,White Goose,Hex K5,Merfolk,0%
6353,216,White Goose,Hex J4,Dragon,10%
6354,674,Scurvy Falcon,Hex I5,Storm,10%
6354,674,Scurvy Falcon,Hex M11,Reef,15%
6354,674,Scurvy Falcon,Hex N13,Reef,5%
6355,535,Mopey Hind,Hex Q10,Pirates,0%
6356,666,Orange Hind,Hex Q12,Sharks,0%
6356,666,Orange Hind,Hex Q11,Sharks,7%
6356,666,Orange Hind,Hex Q10,Storm,0%
6356,666,Orange Hind,Hex Q8,Pirates,24%
6356,666,Orange Hind,Hex Q8,Reef,7%
6356,666,Orange Hind,Hex P7,Sharks,4%
6357,654,Gray Pearl,Hex N14,Sharks,0%
6357,654,Gray Pearl,Hex L11,Sharks,0%
6357,654,Gray Pearl,Hex L10,Harpies,4%
6357,654,Gray Pearl,Hex K9,Sharks,4%
6357,654,Gray Pearl,Hex K9,Storm,7%
6357,654,Gray Pearl,Hex K8,Reef,4%
6357,654,Gray Pearl,Hex K6,Sharks,4%
6357,654,Gray Pearl,Hex K6,Storm,0%
6357,654,Gray Pearl,Hex J5,Merfolk,0%
6359,584,Black Duck,Hex G8,Kraken,60%
6359,584,Black Duck,Hex H6,Sharks,0%
6359,584,Black Duck,Hex I4,Storm,15%
6361,662,Green Goose,Hex Q8,Reef,24%
6361,662,Green Goose,Hex Q8,Reef,4%
6362,640,Golden Hind,Hex H10,Kraken,7%
6362,640,Golden Hind,Hex H10,Storm,14%
6363,614,Green Duck,Hex M4,Harpies,10%
6363,614,Green Duck,Hex M4,Sharks,10%
6363,614,Green Duck,Hex N5,Kraken,20%
6366,250,Black Goose,Hex O15,Sharks,0%
6366,250,Black Goose,Hex M13,Harpies,7%
6366,250,Black Goose,Hex L10,Pirates,0%
6366,250,Black Goose,Hex K8,Reef,4%
6366,250,Black Goose,Hex K8,Wyrd Majick Fyre,27%
6366,250,Black Goose,Hex J7,Wyrd Majick Fyre,17%
6366,250,Black Goose,Hex J6,Pirates,10%
6366,250,Black Goose,Hex J5,Merfolk,0%
6366,250,Black Goose,Hex J4,Sharks,7%
6367,663,Red Pearl,Hex P11,Pirates,0%
6367,663,Red Pearl,Hex P10,Pirates,0%
6368,635,White Hind,Hex P13,Pirates,35%
6368,635,White Hind,Hex R10,Harpies,10%
6368,635,White Hind,Hex R10,Storm,25%
6368,635,White Hind,Hex Q9,Reef,20%
6370,466,Orange Falcon,Hex F12,Harpies,0%
6370,466,Orange Falcon,Hex C12,Sharks,7%
6370,466,Orange Falcon,Hex D13,Storm,17%
6370,466,Orange Falcon,Hex F13,Sharks,10%
6371,604,Saucy Falcon,Hex G12,Sharks,10%
6371,604,Saucy Falcon,Hex G10,Sharks,7%
6371,604,Saucy Falcon,Hex G10,Storm,0%
6371,604,Saucy Falcon,Hex G7,Harpies,14%
6371,604,Saucy Falcon,Hex G7,Kraken,4%
6371,604,Saucy Falcon,Hex H5,Iceberg,14%
6373,671,Golden Tortoise,Hex Q8,Storm,37%
6373,671,Golden Tortoise,Hex P10,Reef,14%
6373,671,Golden Tortoise,Hex P13,Storm,4%
6375,177,Black Swan,Hex J3,Pirates,0%
6375,177,Black Swan,Hex K4,Pirates,20%
6375,177,Black Swan,Hex L4,Harpies,0%
6376,650,Rusty Bottom,Hex I4,Harpies,0%
6377,314,Red Diamond,Hex J5,Sharks,7%
6377,314,Red Diamond,Hex J6,Merfolk,24%
6377,314,Red Diamond,Hex I7,Wyrd Majick Fyre,7%
6377,314,Red Diamond,Hex I9,Wyrd Majick Fyre,20%
6377,314,Red Diamond,Hex H11,Sharks,7%
6379,587,Gray Falcon,Hex J14,Storm,0%
6379,587,Gray Falcon,Hex J13,Kraken,5%
6380,681,Purple Bottom,Hex L15,Reef,30%
6381,533,Mopey Heart,Hex G12,Harpies,0%
6381,533,Mopey Heart,Hex G8,Kraken,54%
6381,533,Mopey Heart,Hex G8,Storm,20%
6381,533,Mopey Heart,Hex I4,Merfolk,4%
6384,585,Red Swan,Hex Q8,Reef,7%
6384,585,Red Swan,Hex Q9,Storm,4%
6384,585,Red Swan,Hex Q8,Pirates,50%
6386,617,Gray Swan,Hex Q8,Pirates,45%
6386,617,Gray Swan,Hex P9,Harpies,10%
6386,617,Gray Swan,Hex P9,Reef,20%
6386,617,Gray Swan,Hex P12,Sharks,5%
6388,504,Golden Falcon,Hex I4,Sharks,0%
6388,504,Golden Falcon,Hex H5,Merfolk,20%
6388,504,Golden Falcon,Hex I6,Merfolk,7%
6388,504,Golden Falcon,Hex H7,Harpies,0%
6388,504,Golden Falcon,Hex H8,Sharks,7%
6388,504,Golden Falcon,Hex H10,Pirates,14%
6388,504,Golden Falcon,Hex H12,Sharks,7%
6389,645,Rusty Heart,Hex H2,Reef,55%
6389,645,Rusty Heart,Hex F2,Sharks,5%
6390,676,Bloody Diamond,Hex R13,Kraken,30%
6390,676,Bloody Diamond,Hex R12,Kraken,15%
6390,676,Bloody Diamond,Hex R12,Storm,30%
6390,676,Bloody Diamond,Hex Q14,Storm,10%
6391,591,Scurvy Goose,Hex R12,Sharks,10%
6392,452,Mopey Diamond,Hex H13,Harpies,7%
6392,452,Mopey Diamond,Hex H13,Sharks,7%
6392,452,Mopey Diamond,Hex N15,Pirates,14%
6393,362,Orange Heart,Hex F9,Harpies,0%
6394,353,Green Diamond,Hex F13,Dragon,60%
6394,353,Green Diamond,Hex E14,Storm,5%
6396,641,Scurvy Heart,Hex Q8,Storm,17%
6396,641,Scurvy Heart,Hex Q9,Storm,0%
6396,641,Scurvy Heart,Hex Q9,Reef,50%
6396,641,Scurvy Heart,Hex Q8,Sharks,0%
6397,539,Saucy Heart,Hex Q8,Reef,5%
6397,539,Saucy Heart,Hex P9,Storm,10%
6397,539,Saucy Heart,Hex P10,Reef,20%
6397,539,Saucy Heart,Hex P13,Reef,20%
6399,572,Silver Tortoise,Hex J4,Pirates,30%
6400,673,Purple Hind,Hex P8,Reef,10%
6400,673,Purple Hind,Hex P7,Pirates,15%
6400,673,Purple Hind,Hex P7,Harpies,0%
6401,653,Green Pearl,Hex Q14,Pirates,0%
6401,653,Green Pearl,Hex Q13,Pirates,0%
6401,653,Green Pearl,Hex Q11,Pirates,0%
6401,653,Green Pearl,Hex Q11,Harpies,0%
6401,653,Green Pearl,Hex Q11,Sharks,4%
6401,653,Green Pearl,Hex Q10,Storm,14%
6401,653,Green Pearl,Hex P9,Reef,10%
6401,653,Green Pearl,Hex P9,Sharks,0%
6401,653,Green Pearl,Hex Q8,Pirates,17%
6401,653,Green Pearl,Hex P7,Pirates,17%
6402,602,Gray Heart,Hex Q12,Sharks,0%
6402,602,Gray Heart,Hex Q11,Pirates,14%
6402,602,Gray Heart,Hex Q11,Sharks,7%
6402,602,Gray Heart,Hex R10,Harpies,0%
6402,602,Gray Heart,Hex R10,Storm,4%
6402,602,Gray Heart,Hex Q9,Sharks,10%
6402,602,Gray Heart,Hex Q7,Pirates,14%
6403,514,Purple Tortoise,Hex I15,Reef,4%
6403,514,Purple Tortoise,Hex K15,Harpies,14%
6403,514,Purple Tortoise,Hex K15,Reef,4%
6403,514,Purple Tortoise,Hex K15,Storm,0%
6403,514,Purple Tortoise,Hex L15,Storm,4%
6403,514,Purple Tortoise,Hex N15,Pirates,50%
6403,514,Purple Tortoise,Hex N15,Storm,0%
6404,502,Mopey Goose,Hex I13,Sharks,10%
6404,502,Mopey Goose,Hex J13,Harpies,0%
6404,502,Mopey Goose,Hex L14,Sharks,0%
6404,502,Mopey Goose,Hex M15,Sharks,4%
6406,469,Green Falcon,Hex Q9,Reef,5%
6406,469,Green Falcon,Hex R10,Pirates,30%
6406,469,Green Falcon,Hex Q12,Harpies,0%
6406,469,Green Falcon,Hex Q12,Storm,5%
6406,469,Green Falcon,Hex P13,Sharks,0%
6408,632,Silver Goose,Hex K1,Iceberg,10%
6408,632,Silver Goose,Hex K2,Pirates,55%
6409,674,Scurvy Falcon,Hex J13,Storm,5%
6410,594,Golden Diamond,Hex O16,Sharks,5%
6410,594,Golden Diamond,Hex N16,Storm,0%
6411,679,Black Hind,Hex R12,Storm,7%
6411,679,Black Hind,Hex Q11,Kraken,54%
6411,679,Black Hind,Hex Q8,Storm,20%
6412,586,Mopey Tortoise,Hex Q12,Harpies,5%
6412,586,Mopey Tortoise,Hex Q8,Reef,10%
6413,640,Golden Hind,Hex H13,Storm,34%
6415,636,Gray Hind,Hex P5,Iceberg,20%
6415,636,Gray Hind,Hex L4,Reef,10%
6415,636,Gray Hind,Hex J3,Iceberg,30%
6416,651,White Duck,Hex P7,Storm,17%
6416,651,White Duck,Hex O7,Reef,4%
6416,651,White Duck,Hex N7,Pirates,0%
6416,651,White Duck,Hex N7,Reef,7%
6416,651,White Duck,Hex N7,Sharks,0%
6416,651,White Duck,Hex M9,Reef,10%
6416,651,White Duck,Hex M9,Sharks,10%
6416,651,White Duck,Hex L9,Pirates,44%
6416,651,White Duck,Hex L9,Harpies,0%
6416,651,White Duck,Hex K9,Pirates,0%
6416,651,White Duck,Hex K10,Sharks,0%
6416,651,White Duck,Hex I13,Pirates,0%
6416,651,White Duck,Hex H13,Pirates,0%
6417,669,Black Heart,Hex H5,Pirates,30%
6417,669,Black Heart,Hex H7,Sharks,4%
6417,669,Black Heart,Hex I8,Harpies,0%
6417,669,Black Heart,Hex I8,Reef,10%
6417,669,Black Heart,Hex I8,Wyrd Majick Fyre,17%
6417,669,Black Heart,Hex I9,Wyrd Majick Fyre,17%
6418,570,Silver Falcon,Hex O15,Sharks,0%
6418,570,Silver Falcon,Hex L13,Pirates,10%
6419,539,Saucy Heart,Hex O14,Reef,15%
6420,671,Golden Tortoise,Hex O15,Pirates,0%
6420,671,Golden Tortoise,Hex O15,Storm,0%
6420,671,Golden Tortoise,Hex O14,Pirates,47%
6420,671,Golden Tortoise,Hex L13,Harpies,0%
6420,671,Golden Tortoise,Hex L13,Kraken,4%
6420,671,Golden Tortoise,Hex H13,Sharks,4%
6421,314,Red Diamond,Hex J13,Kraken,7%
6421,314,Red Diamond,Hex K13,Storm,4%
6421,314,Red Diamond,Hex L13,Kraken,14%
6421,314,Red Diamond,Hex O14,Harpies,0%
6421,314,Red Diamond,Hex O15,Pirates,0%
6422,666,Orange Hind,Hex N8,Sharks,4%
6422,666,Orange Hind,Hex K10,Sharks,4%
6422,666,Orange Hind,Hex J11,Kraken,7%
6422,666,Orange Hind,Hex I11,Pirates,0%
6422,666,Orange Hind,Hex I11,Kraken,0%
6423,662,Green Goose,Hex O7,Iceberg,14%
6423,662,Green Goose,Hex I12,Pirates,17%
6424,468,Scurvy Hind,Hex N6,Storm,20%
6424,468,Scurvy Hind,Hex K5,Sharks,0%
6424,468,Scurvy Hind,Hex J4,Sharks,0%
6425,429,Rusty Duck,Hex Q9,Reef,35%
6425,429,Rusty Duck,Hex Q9,Storm,0%
6425,429,Rusty Duck,Hex R11,Kraken,0%
6425,429,Rusty Duck,Hex R11,Storm,25%
6425,429,Rusty Duck,Hex Q13,Pirates,0%
6426,593,Green Swan,Hex I7,Storm,0%
6426,593,Green Swan,Hex I8,Wyrd Majick Fyre,7%
6426,593,Green Swan,Hex I8,Storm,0%
6427,678,Saucy Bottom,Hex I2,Sharks,10%
6428,681,Purple Bottom,Hex L15,Pirates,10%
6428,681,Purple Bottom,Hex L15,Reef,20%
6429,680,Gray Duck,Hex I14,Reef,5%
6429,680,Gray Duck,Hex I14,Storm,45%
6429,680,Gray Duck,Hex J14,Storm,0%
6430,639,Gray Diamond,Hex H11,Storm,10%
6430,639,Gray Diamond,Hex I10,Sharks,4%
6430,639,Gray Diamond,Hex I9,Iceberg,4%
6430,639,Gray Diamond,Hex I7,Sharks,7%
6430,639,Gray Diamond,Hex J5,Harpies,0%
6430,639,Gray Diamond,Hex J5,Iceberg,14%
6431,652,Scurvy Diamond,Hex F16,Harpies,0%
6431,652,Scurvy Diamond,Hex F16,Merfolk,24%
6431,652,Scurvy Diamond,Hex G14,Storm,17%
6432,684,Mopey Swan,Hex H12,Storm,10%
6433,635,White Hind,Hex Q7,Harpies,10%
6434,660,Scurvy Tortoise,Hex Q10,Storm,5%
6434,660,Scurvy Tortoise,Hex Q12,Storm,20%
6434,660,Scurvy Tortoise,Hex Q14,Harpies,5%
6435,614,Green Duck,Hex O4,Kraken,0%
6435,614,Green Duck,Hex L4,Iceberg,30%
6435,614,Green Duck,Hex L4,Storm,30%
6435,614,Green Duck,Hex J4,Iceberg,15%
6436,556,Orange Duck,Hex P8,Storm,0%
6437,648,White Tortoise,Hex I4,Pirates,37%
6437,648,White Tortoise,Hex H6,Kraken,7%
6437,648,White Tortoise,Hex G7,Sharks,0%
6437,648,White Tortoise,Hex H6,Harpies,0%
6437,648,White Tortoise,Hex H6,Kraken,7%
6437,648,White Tortoise,Hex H6,Merfolk,20%
6438,452,Mopey Diamond,Hex Q11,Kraken,40%
6439,617,Gray Swan,Hex K14,Storm,30%
6439,617,Gray Swan,Hex J13,Pirates,45%
6439,617,Gray Swan,Hex H13,Storm,0%
6441,504,Golden Falcon,Hex K14,Storm,14%
6441,504,Golden Falcon,Hex O15,Pirates,0%
6442,577,Silver Diamond,Hex P7,Sharks,0%
6442,577,Silver Diamond,Hex Q8,Harpies,14%
6442,577,Silver Diamond,Hex R12,Kraken,7%
6443,554,Mopey Falcon,Hex Q8,Reef,10%
6443,554,Mopey Falcon,Hex P9,Reef,25%
6443,554,Mopey Falcon,Hex Q11,Storm,15%
6443,554,Mopey Falcon,Hex Q14,Sharks,0%
6445,362,Orange Heart,Hex I4,Storm,5%
6446,612,Red Duck,Hex H7,Merfolk,0%
6447,469,Green Falcon,Hex J13,Kraken,10%
6449,587,Gray Falcon,Hex F13,Pirates,30%
6449,587,Gray Falcon,Hex F13,Storm,20%
6449,587,Gray Falcon,Hex D13,Reef,20%
6449,587,Gray Falcon,Hex E13,Pirates,25%
6450,353,Green Diamond,Hex I13,Storm,20%
6452,683,Green Hind,Hex F15,Sharks,10%
6452,683,Green Hind,Hex F15,Storm,30%
6453,624,Purple Pearl,Hex R2,Reef,15%
6453,624,Purple Pearl,Hex R2,Storm,40%
6453,624,Purple Pearl,Hex Q3,Pirates,20%
6453,624,Purple Pearl,Hex Q3,Storm,10%
6454,644,Saucy Swan,Hex Q8,Reef,4%
6454,644,Saucy Swan,Hex Q14,Harpies,14%
6454,644,Saucy Swan,Hex Q14,Storm,0%
6455,688,Green Heart,Hex Q8,Iceberg,25%
6455,688,Green Heart,Hex Q8,Storm,5%
6456,661,Purple Duck,Hex S6,Reef,4%
6456,661,Purple Duck,Hex S8,Reef,20%
6456,661,Purple Duck,Hex S8,Iceberg,17%
6456,661,Purple Duck,Hex Q9,Reef,4%
6457,638,Bloody Heart,Hex J2,Iceberg,20%
6458,579,Gray Bottom,Hex L4,Harpies,0%
6458,579,Gray Bottom,Hex L4,Sharks,4%
6458,579,Gray Bottom,Hex M4,Reef,4%
6458,579,Gray Bottom,Hex M3,Pirates,0%
6458,579,Gray Bottom,Hex L4,Dragon,7%
6459,216,White Goose,Hex J3,Storm,0%
6459,216,White Goose,Hex K4,Sharks,4%
6459,216,White Goose,Hex M6,Kraken,10%
6459,216,White Goose,Hex M6,Iceberg,4%
6459,216,White Goose,Hex N6,Pirates,0%
6459,216,White Goose,Hex N6,Dragon,40%
6459,216,White Goose,Hex P6,Iceberg,4%
6459,216,White Goose,Hex P6,Storm,4%
6461,591,Scurvy Goose,Hex M13,Storm,4%
6461,591,Scurvy Goose,Hex L13,Kraken,20%
6461,591,Scurvy Goose,Hex K13,Kraken,30%
6463,514,Purple Tortoise,Hex J13,Kraken,20%
6464,666,Orange Hind,Hex J13,Kraken,27%
6464,666,Orange Hind,Hex J13,Storm,0%
6465,640,Golden Hind,Hex I13,Storm,20%
6465,640,Golden Hind,Hex L15,Reef,10%
6465,640,Golden Hind,Hex M15,Sharks,7%
6468,686,Saucy Pearl,Hex P7,Harpies,0%
6468,686,Saucy Pearl,Hex M7,Dragon,0%
6468,686,Saucy Pearl,Hex L7,Kraken,20%
6468,686,Saucy Pearl,Hex K7,Sharks,4%
6468,686,Saucy Pearl,Hex K8,Reef,14%
6468,686,Saucy Pearl,Hex I10,Iceberg,7%
6468,686,Saucy Pearl,Hex I10,Sharks,7%
6468,686,Saucy Pearl,Hex H11,Merfolk,40%
6469,673,Purple Hind,Hex Q9,Reef,80%
6469,673,Purple Hind,Hex Q8,Reef,5%
6470,535,Mopey Hind,Hex L7,Kraken,30%
6470,535,Mopey Hind,Hex K9,Sharks,5%
6470,535,Mopey Hind,Hex K10,Pirates,25%
6470,535,Mopey Hind,Hex J10,Sharks,5%
6470,535,Mopey Hind,Hex H12,Pirates,25%
6471,423,Red Hind,Hex H4,Pirates,0%
6471,423,Red Hind,Hex I4,Storm,10%
6472,314,Red Diamond,Hex Q14,Pirates,20%
6472,314,Red Diamond,Hex Q13,Sharks,4%
6472,314,Red Diamond,Hex Q13,Storm,0%
6472,314,Red Diamond,Hex P9,Reef,10%
6474,466,Orange Falcon,Hex C13,Sharks,4%
6474,466,Orange Falcon,Hex D13,Storm,0%
6474,466,Orange Falcon,Hex E13,Pirates,0%
6475,674,Scurvy Falcon,Hex J15,Storm,30%
6475,674,Scurvy Falcon,Hex I14,Reef,5%
6476,462,White Swan,Hex P9,Harpies,0%
6477,533,Mopey Heart,Hex I8,Reef,17%
6477,533,Mopey Heart,Hex I8,Iceberg,7%
6477,533,Mopey Heart,Hex I8,Wyrd Majick Fyre,7%
6477,533,Mopey Heart,Hex I9,Reef,14%
6477,533,Mopey Heart,Hex I10,Harpies,0%
6477,533,Mopey Heart,Hex H11,Sharks,7%
6478,681,Purple Bottom,Hex R14,Storm,5%
6478,681,Purple Bottom,Hex R12,Kraken,20%
6478,681,Purple Bottom,Hex R12,Sharks,10%
6478,681,Purple Bottom,Hex R12,Storm,30%
6479,684,Mopey Swan,Hex I12,Sharks,5%
6479,684,Mopey Swan,Hex J12,Kraken,45%
6479,684,Mopey Swan,Hex J12,Merfolk,0%
6479,684,Mopey Swan,Hex I12,Sharks,0%
6480,652,Scurvy Diamond,Hex F10,Harpies,7%
6480,652,Scurvy Diamond,Hex E9,Kraken,7%
6481,570,Silver Falcon,Hex I10,Sharks,4%
6481,570,Silver Falcon,Hex I9,Harpies,4%
6481,570,Silver Falcon,Hex I9,Reef,30%
6481,570,Silver Falcon,Hex I8,Pirates,0%
6481,570,Silver Falcon,Hex H7,Pirates,24%
6481,570,Silver Falcon,Hex H7,Harpies,0%
6481,570,Silver Falcon,Hex I6,Storm,14%
6482,634,Purple Heart,Hex O3,Kraken,10%
6483,635,White Hind,Hex Q5,Pirates,30%
6483,635,White Hind,Hex R4,Pirates,40%
6483,635,White Hind,Hex Q5,Sharks,10%
6484,585,Red Swan,Hex O4,Kraken,40%
6484,585,Red Swan,Hex K4,Pirates,0%
6486,654,Gray Pearl,Hex J3,Harpies,0%
6486,654,Gray Pearl,Hex K5,Storm,14%
6486,654,Gray Pearl,Hex L6,Kraken,14%
6486,654,Gray Pearl,Hex K6,Sharks,0%
6486,654,Gray Pearl,Hex J4,Pirates,37%
6488,502,Mopey Goose,Hex O15,Harpies,4%
6488,502,Mopey Goose,Hex N14,Storm,0%
6488,502,Mopey Goose,Hex L11,Pirates,30%
6488,502,Mopey Goose,Hex J5,Harpies,4%
6488,502,Mopey Goose,Hex J4,Pirates,0%
6489,676,Bloody Diamond,Hex J13,Kraken,30%
6489,676,Bloody Diamond,Hex J13,Merfolk,0%
6489,676,Bloody Diamond,Hex J13,Storm,0%
6489,676,Bloody Diamond,Hex P6,Harpies,0%
6490,663,Red Pearl,Hex P13,Reef,20%
6491,611,Red Bottom,Hex Q11,Harpies,0%
6491,611,Red Bottom,Hex Q11,Kraken,10%
6494,656,Bloody Tortoise,Hex H1,Harpies,10%
6494,656,Bloody Tortoise,Hex H1,Iceberg,17%
6494,656,Bloody Tortoise,Hex H1,Sharks,0%
6494,656,Bloody Tortoise,Hex H1,Harpies,0%
6494,656,Bloody Tortoise,Hex H1,Sharks,4%
6496,594,Golden Diamond,Hex M13,Pirates,0%
6496,594,Golden Diamond,Hex L13,Harpies,0%
6496,594,Golden Diamond,Hex L13,Sharks,0%
6496,594,Golden Diamond,Hex K13,Sharks,5%
6496,594,Golden Diamond,Hex J13,Merfolk,0%
6497,353,Green Diamond,Hex O15,Storm,0%
6498,362,Orange Heart,Hex H13,Harpies,5%
6498,362,Orange Heart,Hex O15,Pirates,40%
6499,651,White Duck,Hex I12,Sharks,0%
6499,651,White Duck,Hex J12,Sharks,10%
6499,651,White Duck,Hex K12,Merfolk,0%
6499,651,White Duck,Hex L12,Merfolk,0%
6499,651,White Duck,Hex K12,Kraken,10%
6499,651,White Duck,Hex K12,Merfolk,20%
6499,651,White Duck,Hex J13,Kraken,10%
6499,651,White Duck,Hex J13,Merfolk,47%
6499,651,White Duck,Hex J13,Sharks,0%
6499,651,White Duck,Hex I13,Pirates,0%
6499,651,White Duck,Hex H13,Pirates,0%
6500,617,Gray Swan,Hex M15,Sharks,0%
6501,688,Green Heart,Hex O4,Kraken,45%
6501,688,Green Heart,Hex P4,Sharks,0%
6502,653,Green Pearl,Hex P6,Sharks,4%
6502,653,Green Pearl,Hex M5,Pirates,14%
6502,653,Green Pearl,Hex L4,Pirates,0%
6502,653,Green Pearl,Hex J3,Sharks,7%
6503,661,Purple Duck,Hex Q8,Iceberg,4%
6503,661,Purple Duck,Hex Q9,Storm,7%
6503,661,Purple Duck,Hex Q10,Storm,10%
6503,661,Purple Duck,Hex P11,Pirates,0%
6503,661,Purple Duck,Hex P11,Harpies,7%
6503,661,Purple Duck,Hex Q12,Harpies,0%
6504,624,Purple Pearl,Hex M6,Kraken,50%
6505,678,Saucy Bottom,Hex N5,Kraken,20%
6505,678,Saucy Bottom,Hex N5,Dragon,20%
6505,678,Saucy Bottom,Hex P6,Iceberg,10%
6507,632,Silver Goose,Hex J1,Iceberg,15%
6507,632,Silver Goose,Hex K2,Harpies,10%
6508,504,Golden Falcon,Hex N14,Harpies,0%
6510,539,Saucy Heart,Hex R11,Kraken,20%
6510,539,Saucy Heart,Hex Q14,Pirates,25%
6511,514,Purple Tortoise,Hex I14,Reef,10%
6511,514,Purple Tortoise,Hex J15,Sharks,0%
6511,514,Purple Tortoise,Hex K15,Reef,4%
6511,514,Purple Tortoise,Hex L15,Storm,7%
6511,514,Purple Tortoise,Hex M15,Harpies,14%
6511,514,Purple Tortoise,Hex N15,Harpies,14%
6511,514,Purple Tortoise,Hex O15,Harpies,10%
6512,680,Gray Duck,Hex G14,Storm,10%
6512,680,Gray Duck,Hex F16,Harpies,15%
6512,680,Gray Duck,Hex G14,Storm,0%
6513,452,Mopey Diamond,Hex Q8,Storm,0%
6513,452,Mopey Diamond,Hex P12,Storm,34%
6514,250,Black Goose,Hex L6,Sharks,10%
6514,250,Black Goose,Hex L6,Storm,14%
6514,250,Black Goose,Hex M6,Harpies,0%
6514,250,Black Goose,Hex M6,Kraken,7%
6514,250,Black Goose,Hex N6,Pirates,0%
6515,429,Rusty Duck,Hex P12,Reef,10%
6515,429,Rusty Duck,Hex P9,Reef,20%
6515,429,Rusty Duck,Hex P9,Iceberg,10%
6515,429,Rusty Duck,Hex P9,Sharks,0%
6515,429,Rusty Duck,Hex Q8,Reef,5%
6516,644,Saucy Swan,Hex P13,Reef,7%
6516,644,Saucy Swan,Hex Q9,Harpies,10%
6517,535,Mopey Hind,Hex K14,Sharks,5%
6519,662,Green Goose,Hex H10,Kraken,7%
6519,662,Green Goose,Hex H10,Storm,20%
6519,662,Green Goose,Hex H9,Sharks,4%
6520,533,Mopey Heart,Hex F10,Kraken,4%
6521,314,Red Diamond,Hex O6,Harpies,0%
6521,314,Red Diamond,Hex N6,Dragon,10%
6521,314,Red Diamond,Hex M6,Kraken,4%
6521,314,Red Diamond,Hex M6,Sharks,0%
