Voyage ID,Origin Port,Date,Planned Route,Ship ID,Ship Name,Ship Type,Captain Name,Weeks Since Last Voyage,Voyage Destination,Voyage Purpose,Damage Taken
6030,Hex I3,February 1419 Week 1,I3-I4-H5-H6-G7-H8-H9-I10-H11-H12-G13,590,Golden Falcon,Barquentine,Ryan Blake,4,Hex G13,Cargo: Mythril,45%
6031,Hex I3,February 1419 Week 1,I3-I4-H5-H6-G7-H6-H5-I4-I3,509,White Goose,Barquentine,Kelly Cullen,9,Hex G7,Fishing,40%
6032,Hex I3,February 1419 Week 1,I3-J4-J5-K6-K7-K8-K9-L10-L11-M11-N12-N13-O14-O15-P15,563,Purple Diamond,Galleon,Kelly Flyn,9,Hex P15,Cargo: Mythril,94%
6033,Hex P15,March 1419 Week 2,P15-Q14-P13-P12-O11-N11-N10-M9-L9-L8-K7-K6-J5-J4-I3,142,Gray Pearl,Barquentine,Baron Emerich von Schneider,4,Hex I3,Cargo: Blackwine,45%
6034,Hex P15,March 1419 Week 2,P15-O15-N15-N14-M14-L13-K13-J13-I13-H13-G13,383,Orange Bottom,Galleon,Kelly Malone,14,Hex G13,Cargo: Darkwood,44%
6035,Hex G13,March 1419 Week 2,G13-H12-I12-J12-J11-I11-H11-H12-G13,549,Golden Diamond,Carrack,Brandon Buchanan,5,Hex J11,Fishing,70%
6036,Hex Q6,March 1419 Week 2,Q6-Q5-Q4-P3-P2-P3-P4-P5-Q6,574,Bloody Pearl,Dhow,Jack Aubrey,11,Hex P2,Fishing,50%
6037,Hex Q6,March 1419 Week 2,Q6-P7-O7-N7-M7-L7-M6-N6-O6-P6-Q6,378,Silver Diamond,Carrack,Sir Alberich von Lundorf,13,Hex L7,Fishing,94%
6038,Hex Q6,March 1419 Week 2,Q6-P6-O6-N6-M7-L7-L8-K9-K10-J11-I11-I12-H13-G13,572,Saucy Tortoise,Carrack,Neil O'Connell,11,Hex G13,Cargo: Scrolls,Destroyed
6039,Hex I3,March 1419 Week 2,I3-J4-J5-K6-L6-M6-N6-O6-P6-Q6,499,Red Goose,Galleon,Killian Sweeney,10,Hex Q6,Cargo: Darkwood,37%
6040,Hex I3,March 1419 Week 2,I3-I4-H4-G4-H4-I4-I3,340,Mopey Bottom,Dhow,Killian MacDougal,4,Hex G4,Fishing,65%
6041,Hex I3,March 1419 Week 2,I3-I2-H2-G2-F2-G2-H2-I2-I3,416,Purple Tortoise,Galleon,Count Siegfried von Bismarck,15,Hex F2,Scouting,40%
6042,Hex P15,March 1419 Week 3,P15-O15-O14-N13-O14-O15-P15,597,Rusty Swan,Dhow,Dyllon MacArthur,10009,Hex N13,Fishing,0%
6043,Hex G13,March 1419 Week 3,G13-H13-I14-I15-J15-K15-L15-M15-N15-O15-P15,467,Orange Hind,Barquentine,Seamus Sweeney,4,Hex P15,Cargo: Redstone,40%
6044,Hex Q6,March 1419 Week 3,Q6-P6-O6-N5-M5-L5-K5-K4-J4-I3,517,Bloody Swan,Dhow,Angus O'Neal,5,Hex I3,Cargo: Magefruit,60%
6045,Hex Q6,March 1419 Week 3,Q6-P7-P8-P9-P10-O11-P10-P9-P8-P7-Q6,566,Purple Pearl,Barquentine,Conall Blake,11,Hex O11,Scouting,35%
6046,Hex I3,March 1419 Week 3,I3-J4-J5-J6-J7-K8-K9-L10-L11-M11-N12-N13-O14-O15-P15,376,Red Hind,Galleon,Baron Ulbrecht von Glucksberg,5,Hex P15,Cargo: Mythril,74%
6047,Hex I3,March 1419 Week 3,I3-I4-I5-J6-J7-K8-K9-L10-L11-M12-M13-N14-O14-O15-P15,553,Saucy Diamond,Barquentine,Conor Hogan,9,Hex P15,Cargo: Mythril,35%
6048,Hex I3,March 1419 Week 3,I3-J4-K4-L4-L5-M5-N5-O6-P6-Q6,591,Saucy Falcon,Barquentine,Count Rudolf von Chlodwig,4,Hex Q6,Cargo: Darkwood,70%
6049,Hex P15,March 1419 Week 4,P15-O15-N15-N14-M13-M12-L11-L10-K9-L8-K7-K6-J5-J4-I3,531,Golden Heart,Galleon,Conor Reagan,23,Hex I3,Cargo: Blackwine,47%
6050,Hex G13,March 1419 Week 4,G13-G12-G11-G10-F9-G8-G9-H10-H11-H12-G13,600,Scurvy Bottom,Galleon,Lord Konrad von Bismarck,10004,Hex G8,Scouting,Destroyed
6051,Hex Q6,March 1419 Week 4,Q6-P6-O5-N5-M5-M4-L4-K3-J3-I3,530,Black Pearl,Dhow,Jack Aubrey,13,Hex I3,Cargo: Scrolls,Destroyed
6052,Hex Q6,March 1419 Week 4,Q6-P6-O6-N6-M6-L6-M6-N6-O6-P6-Q6,529,Red Pearl,Galleon,Count Schaeffer von Schneider,7,Hex L6,Fishing,50%
6053,Hex Q6,March 1419 Week 4,Q6-P6-O6-N6-O6-P6-Q6,489,Red Heart,Dhow,Bryan Buchanan,11,Hex N6,Fishing,0%
6054,Hex Q6,March 1419 Week 4,Q6-P6-O6-N5-N4-M4-L4-K4-J3-I3,573,White Duck,Barquentine,Sean MacArthur,28,Hex I3,Cargo: Magefruit,60%
6055,Hex I3,March 1419 Week 4,I3-J3-K2-K1-L0-M0-L0-K1-K2-J2-I3,421,Rusty Hind,Barquentine,Erin Callahan,5,Hex M0,Fishing,55%
6056,Hex I3,March 1419 Week 4,I3-I4-I5-I6-H7-I8-I9-I10-H11-H12-G13,583,Bloody Hind,Carrack,Neil O'Malley,5,Hex G13,Cargo: Mythril,50%
6057,Hex P15,March 1419 Week 1,P15-O15-O14-N14-M13-N13-O14-O15-P15,570,Mopey Swan,Dhow,Kelly Hogan,5,Hex M13,Scouting,20%
6058,Hex P15,March 1419 Week 1,P15-O15-O14-N14-M13-M12-L11-L10-K9-L8-K7-K6-J5-J4-I3,545,Orange Diamond,Galleon,Conor Malone,5,Hex I3,Cargo: Blackwine,14%
6059,Hex G13,March 1419 Week 1,G13-H13-I13-J14-J15-K15-L15-M15-N15-O15-P15,449,Bloody Diamond,Carrack,Baron Ernst von Zelig,11,Hex P15,Cargo: Magefruit,0%
6060,Hex G13,March 1419 Week 1,G13-G12-G11-H10-H9-I8-H7-H6-H5-I4-I3,585,Orange Swan,Carrack,Lord Dietrich von Bismarck,4,Hex I3,Cargo: Magefruit,44%
6061,Hex G13,March 1419 Week 1,G13-G12-F11-G10-G9-G8-G7-H6-H5-I4-I3,539,Green Bottom,Galleon,Erin MacDougal,5,Hex I3,Cargo: Magefruit,54%
6062,Hex G13,March 1419 Week 1,G13-G14-F15-F16-F15-G14-G13,592,Green Hind,Dhow,Kelly Reagan,6,Hex F16,Fishing,15%
6063,Hex Q6,March 1419 Week 1,Q6-P7-Q8-Q9-R9-S9-R9-Q9-Q8-Q7-Q6,586,Black Heart,Carrack,Rick Teague,4,Hex S9,Scouting,Destroyed
6064,Hex I3,March 1419 Week 1,I3-J4-J5-J6-I7-I8-H9-H10-H11-H12-G13,58,Green Duck,Galleon,Bryan Buchanan,10,Hex G13,Cargo: Darkwood,14%
6065,Hex I3,March 1419 Week 1,I3-I4-H5-I6-I7-I8-H9-I10-H11-H12-G13,401,Gray Goose,Barquentine,Brandon Teague,4,Hex G13,Cargo: Darkwood,25%
6066,Hex I3,March 1419 Week 1,I3-I4-H5-I6-I7-I8-I9-I10-H11-H12-G13,124,Red Tortoise,Barquentine,Angus O'Malley,5,Hex G13,Cargo: Mythril,25%
6067,Hex P15,April 1419 Week 2,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,559,Silver Pearl,Barquentine,Conor O'Brien,6,Hex G13,Cargo: Darkwood,10%
6068,Hex G13,April 1419 Week 2,G13-H12-G11-G10-G9-G8-G7-H6-H5-I4-I3,464,Saucy Hind,Barquentine,Sir Manfred von Glucksberg,12,Hex I3,Cargo: Magefruit,35%
6069,Hex G13,April 1419 Week 2,G13-H12-H11-I10-I9-I8-H7-H6-H5-I4-I3,590,Golden Falcon,Barquentine,Ryan Blake,5,Hex I3,Cargo: Redstone,10%
6070,Hex Q6,April 1419 Week 2,Q6-P5-O5-N5-M5-L5-L4-K3-J3-I3,602,Bloody Goose,Galleon,Bryan O'Malley,10002,Hex I3,Cargo: Magefruit,80%
6071,Hex Q6,April 1419 Week 2,Q6-Q7-Q8-P9-P10-P11-Q12-Q13-Q14-P15,525,Green Tortoise,Dhow,Sir Rudolf von Schneider,5,Hex P15,Cargo: Magefruit,0%
6072,Hex Q6,April 1419 Week 2,Q6-P5-P4-O4-N4-M4-L4-K3-J3-I3,551,Bloody Falcon,Dhow,Killian Hogan,9,Hex I3,Cargo: Scrolls,Destroyed
6073,Hex I3,April 1419 Week 2,I3-I4-I5-J6-J7-K8-K9-L10-L11-M12-M13-N13-O14-O15-P15,547,Saucy Duck,Barquentine,Brandon Keating,7,Hex P15,Cargo: Mythril,10%
6074,Hex I3,April 1419 Week 2,I3-J3-K3-L4-M4-M3-M4-L4-K3-J3-I3,599,Golden Goose,Carrack,Baron Heinrich von Bismarck,10006,Hex M3,Scouting,37%
6075,Hex I3,April 1419 Week 2,I3-I4-H4-G5-H4-I4-I3,512,Gray Tortoise,Dhow,Killian Blake,6,Hex G5,Fishing,30%
6076,Hex P15,April 1419 Week 3,P15-Q14-Q13-R12-R11-R10-Q9-Q8-P7-Q6,596,White Diamond,Carrack,Liam Sweeney,7,Hex Q6,Cargo: Blackwine,50%
6077,Hex P15,April 1419 Week 3,P15-Q14-R14-S14-R14-Q15-P15,597,Rusty Swan,Dhow,Dyllon MacArthur,4,Hex S14,Fishing,45%
6078,Hex P15,April 1419 Week 3,P15-Q14-Q13-R12-Q11-Q10-Q9-Q8-Q7-Q6,347,Green Diamond,Barquentine,Conor Buchanan,9,Hex Q6,Cargo: Blackwine,55%
6079,Hex G13,April 1419 Week 3,G13-H13-I12-J12-K12-K11-L10-L9-M8-N8-N7-O6-P6-Q6,588,Scurvy Diamond,Galleon,Conor Aubrey,6,Hex Q6,Cargo: Redstone,44%
6080,Hex G13,April 1419 Week 3,G13-H13-I13-J14-J15-K15-L15-M15-N15-O15-P15,569,Red Diamond,Galleon,Conall Teague,6,Hex P15,Cargo: Magefruit,30%
6081,Hex G13,April 1419 Week 3,G13-H13-I13-J13-K13-L14-L15-M15-N15-O15-P15,606,Green Pearl,Carrack,Rick Keating,9999,Hex P15,Cargo: Magefruit,10%
6082,Hex Q6,April 1419 Week 3,Q6-P6-O6-N6-M6-L6-M6-N6-O6-P6-Q6,499,Red Goose,Galleon,Killian Sweeney,5,Hex L6,Scouting,60%
6083,Hex Q6,April 1419 Week 3,Q6-P5-Q4-Q3-Q4-P5-Q6,579,Rusty Diamond,Dhow,Count Heinrich von Chlodwig,6,Hex Q3,Fishing,15%
6084,Hex Q6,April 1419 Week 3,Q6-P6-O5-O4-N3-O4-P4-P5-Q6,515,Golden Bottom,Barquentine,Neil Callahan,6,Hex N3,Scouting,0%
6085,Hex I3,April 1419 Week 3,I3-I4-H4-G5-H4-I4-I3,340,Mopey Bottom,Dhow,Killian MacDougal,5,Hex G5,Fishing,50%
6086,Hex I3,April 1419 Week 3,I3-J4-I5-J6-I7-I8-I9-I10-H11-H12-G13,458,Mopey Heart,Galleon,Patrick Reagan,7,Hex G13,Cargo: Mythril,24%
6087,Hex I3,April 1419 Week 3,I3-I2-H2-G1-F1-G1-H2-I2-I3,520,Mopey Hind,Barquentine,Seamus Blake,8,Hex F1,Fishing,0%
6088,Hex I3,April 1419 Week 3,I3-I4-H4-G5-H4-I4-I3,517,Bloody Swan,Dhow,Angus O'Neal,4,Hex G5,Fishing,40%
6089,Hex P15,April 1419 Week 4,P15-O15-O14-N13-O14-O15-P15,593,Gray Duck,Dhow,Brandon Cullen,11,Hex N13,Fishing,10%
6090,Hex P15,April 1419 Week 4,P15-O15-O14-N14-M14-M15-N15-O15-P15,568,Silver Falcon,Dhow,Angus Malone,11,Hex M14,Scouting,5%
6091,Hex G13,April 1419 Week 4,G13-H13-I14-J14-K14-L14-M14-N14-N15-O15-P15,583,Bloody Hind,Carrack,Neil O'Malley,4,Hex P15,Cargo: Magefruit,10%
6092,Hex Q6,April 1419 Week 4,Q6-P6-O6-N7-N8-M9-N8-N7-O6-P6-Q6,524,Black Goose,Carrack,Angus Buchanan,9,Hex M9,Scouting,0%
6093,Hex Q6,April 1419 Week 4,Q6-P7-Q8-Q9-Q10-Q11-R12-Q13-Q14-P15,538,Green Swan,Carrack,Neil Blake,11,Hex P15,Cargo: Magefruit,94%
6094,Hex Q6,April 1419 Week 4,Q6-Q7-Q8-P9-P10-O11-P12-P13-Q14-P15,574,Bloody Pearl,Dhow,Jack Aubrey,6,Hex P15,Cargo: Magefruit,10%
6095,Hex Q6,April 1419 Week 4,Q6-P7-Q8-Q9-Q10-P11-Q12-P13-Q14-P15,456,Bloody Tortoise,Galleon,Count Schaeffer von Chlodwig,11,Hex P15,Cargo: Scrolls,4%
6096,Hex I3,April 1419 Week 4,I3-J2-J1-K1-L0-K0-J1-J2-I3,531,Golden Heart,Galleon,Conor Reagan,4,Hex L0,Scouting,60%
6097,Hex I3,April 1419 Week 4,I3-I2-H2-G2-F1-F0-F1-G2-H2-I2-I3,573,White Duck,Barquentine,Sean MacArthur,4,Hex F0,Fishing,Destroyed
6098,Hex I3,April 1419 Week 4,I3-J4-K4-L4-L5-M6-N6-O6-P6-Q6,603,Red Bottom,Carrack,Patrick Flyn,10002,Hex Q6,Cargo: Darkwood,Destroyed
6099,Hex I3,April 1419 Week 4,I3-J4-J5-J6-I7-I8-H9-I10-H11-H12-G13,513,Black Tortoise,Carrack,Fergus O'Neal,13,Hex G13,Transfer,70%
6100,Hex P15,April 1419 Week 1,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,595,Silver Heart,Barquentine,Count Dietrich von Kaulbach,8,Hex G13,Cargo: Darkwood,0%
6101,Hex P15,April 1419 Week 1,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,543,Rusty Duck,Galleon,Sean Flyn,15,Hex G13,Cargo: Darkwood,7%
6102,Hex P15,April 1419 Week 1,P15-Q14-P13-P12-O11-P10-P9-P8-P7-Q6,449,Bloody Diamond,Carrack,Baron Ernst von Zelig,4,Hex Q6,Cargo: Darkwood,24%
6103,Hex P15,April 1419 Week 1,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,587,Black Bottom,Carrack,Brandon Reagan,10,Hex G13,Transfer,Destroyed
6104,Hex G13,April 1419 Week 1,G13-H12-H11-H10-G9-G8-G7-H6-H5-I4-I3,124,Red Tortoise,Barquentine,Angus O'Malley,4,Hex I3,Cargo: Magefruit,0%
6105,Hex G13,April 1419 Week 1,G13-F13-E13-E12-D12-C12-C13-D13-E13-F13-G13,383,Orange Bottom,Galleon,Kelly Malone,7,Hex C12,Scouting,27%
6106,Hex Q6,April 1419 Week 1,Q6-P6-O5-O4-N4-M4-L4-K3-J3-I3,608,Rusty Falcon,Dhow,Erin Teague,9999,Hex I3,Cargo: Scrolls,25%
6107,Hex Q6,April 1419 Week 1,Q6-P6-O6-N6-M6-L5-L4-K3-J3-I3,591,Saucy Falcon,Barquentine,Count Rudolf von Chlodwig,6,Hex I3,Cargo: Scrolls,25%
6108,Hex Q6,April 1419 Week 1,Q6-Q5-R5-S6-R5-Q5-Q6,489,Red Heart,Dhow,Bryan Buchanan,5,Hex S6,Fishing,50%
6109,Hex I3,April 1419 Week 1,I3-J3-K4-L4-M4-N4-O4-P4-P5-Q6,589,Orange Heart,Barquentine,Sean O'Neal,10,Hex Q6,Cargo: Darkwood,20%
6110,Hex I3,April 1419 Week 1,I3-J3-K4-L4-L5-M6-N6-O6-P6-Q6,407,Golden Hind,Barquentine,Lord Otto von Kaulbach,9,Hex Q6,Cargo: Darkwood,0%
6111,Hex I3,April 1419 Week 1,I3-I4-H5-H6-H7-H8-G9-G10-F11-G12-G13,142,Gray Pearl,Barquentine,Baron Emerich von Schneider,7,Hex G13,Cargo: Mythril,60%
6112,Hex P15,May 1419 Week 2,P15-Q14-Q13-R12-R11-S10-R11-R12-Q13-Q14-P15,523,Purple Heart,Carrack,Jack Keating,11,Hex S10,Fishing,Destroyed
6113,Hex P15,May 1419 Week 2,P15-O15-N15-M15-M14-L13-K13-J13-I13-H13-G13,563,Purple Diamond,Galleon,Kelly Flyn,9,Hex G13,Cargo: Darkwood,4%
6114,Hex P15,May 1419 Week 2,P15-O15-N15-M15-L15-L14-K14-J13-I13-H13-G13,497,Golden Swan,Galleon,Bryan Cullen,9,Hex G13,Cargo: Blackwine,97%
6115,Hex P15,May 1419 Week 2,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,376,Red Hind,Galleon,Baron Ulbrecht von Glucksberg,7,Hex G13,Cargo: Darkwood,50%
6116,Hex G13,May 1419 Week 2,G13-F13-E13-D13-C13-C14-C13-D13-E13-F13-G13,58,Green Duck,Galleon,Bryan Buchanan,5,Hex C14,Fishing,17%
6117,Hex G13,May 1419 Week 2,G13-F13-E13-D13-E13-F13-G13,461,Saucy Heart,Dhow,Ryan MacDougal,13,Hex D13,Fishing,55%
6118,Hex G13,May 1419 Week 2,G13-H12-H11-I11-J11-K11-L10-L9-M9-N8-N7-O7-P6-Q6,401,Gray Goose,Barquentine,Brandon Teague,5,Hex Q6,Cargo: Redstone,35%
6119,Hex G13,May 1419 Week 2,G13-H12-G11-G10-F9-F10-F11-G12-G13,549,Golden Diamond,Carrack,Brandon Buchanan,8,Hex F9,Fishing,0%
6120,Hex Q6,May 1419 Week 2,Q6-P5-P4-O4-N4-M4-L4-K4-J3-I3,598,Rusty Heart,Dhow,Sean Flyn,10014,Hex I3,Cargo: Scrolls,10%
6122,Hex I3,May 1419 Week 2,I3-I4-H5-I6-I7-I8-I9-I10-H11-H12-G13,605,Golden Pearl,Carrack,Count Alberich von Bismarck,10003,Hex G13,Cargo: Darkwood,20%
6123,Hex I3,May 1419 Week 2,I3-J3-K4-K5-L6-M6-N6-O6-P6-Q6,464,Saucy Hind,Barquentine,Sir Manfred von Glucksberg,4,Hex Q6,Cargo: Darkwood,50%
6124,Hex I3,May 1419 Week 2,I3-J4-K4-L4-M4-L4-K3-J3-I3,602,Bloody Goose,Galleon,Bryan O'Malley,4,Hex M4,Fishing,94%
6125,Hex I3,May 1419 Week 2,I3-J4-J5-K6-L6-M6-N6-O6-P6-Q6,584,Green Falcon,Barquentine,Ryan O'Connell,15,Hex Q6,Cargo: Darkwood,20%
6126,Hex P15,May 1419 Week 3,P15-O15-O14-N13-M13-L13-K13-J13-I13-H13-G13,553,Saucy Diamond,Barquentine,Conor Hogan,8,Hex G13,Cargo: Darkwood,0%
6127,Hex G13,May 1419 Week 3,G13-G12-G11-G10-G9-H8-H7-H6-H5-I4-I3,458,Mopey Heart,Galleon,Patrick Reagan,4,Hex I3,Cargo: Magefruit,74%
6128,Hex G13,May 1419 Week 3,G13-H13-I14-I15-J15-K15-L15-M15-N15-O15-P15,559,Silver Pearl,Barquentine,Conor O'Brien,5,Hex P15,Cargo: Magefruit,0%
6130,Hex G13,May 1419 Week 3,G13-F13-E13-D13-C13-C14-C13-D13-E13-F13-G13,609,White Bottom,Dhow,Killian Cullen,10000,Hex C14,Fishing,10%
6131,Hex Q6,May 1419 Week 3,Q6-P5-O5-N5-N4-M4-L4-K3-J3-I3,529,Red Pearl,Galleon,Count Schaeffer von Schneider,7,Hex I3,Cargo: Scrolls,10%
6132,Hex Q6,May 1419 Week 3,Q6-Q7-Q8-Q9-R10-R11-R10-Q9-Q8-Q7-Q6,499,Red Goose,Galleon,Killian Sweeney,4,Hex R11,Scouting,Destroyed
6133,Hex I3,May 1419 Week 3,I3-J4-J5-J6-I5-J4-I3,604,Saucy Pearl,Dhow,Conall Hogan,10005,Hex J6,Fishing,15%
6134,Hex P15,May 1419 Week 4,P15-Q14-Q13-Q12-P11-P10-P9-Q8-Q7-Q6,569,Red Diamond,Galleon,Conall Teague,5,Hex Q6,Cargo: Darkwood,0%
6135,Hex P15,May 1419 Week 4,P15-Q15-R14-S14-S13-S14-R14-Q14-P15,593,Gray Duck,Dhow,Brandon Cullen,4,Hex S13,Fishing,Destroyed
6136,Hex P15,May 1419 Week 4,P15-O15-O14-N13-N12-M11-N12-N13-O14-O15-P15,538,Green Swan,Carrack,Neil Blake,4,Hex M11,Scouting,Destroyed
6137,Hex G13,May 1419 Week 4,G13-H13-I14-I15-I14-H13-G13,533,Green Heart,Dhow,Brandon Blake,15,Hex I15,Fishing,0%
6138,Hex Q6,May 1419 Week 4,Q6-Q5-Q4-Q3-Q2-Q3-R4-Q5-Q6,579,Rusty Diamond,Dhow,Count Heinrich von Chlodwig,5,Hex Q2,Fishing,Destroyed
6139,Hex Q6,May 1419 Week 4,Q6-P6-O6-N6-M6-N6-O6-P6-Q6,518,Rusty Goose,Galleon,Sir Ernst von Glucksberg,18,Hex M6,Scouting,20%
6140,Hex Q6,May 1419 Week 4,Q6-P6-O5-N5-M5-M4-L4-K3-J3-I3,515,Golden Bottom,Barquentine,Neil Callahan,5,Hex I3,Cargo: Magefruit,30%
6141,Hex Q6,May 1419 Week 4,Q6-Q5-R5-S5-R5-Q5-Q6,401,Gray Goose,Barquentine,Brandon Teague,2,Hex S5,Fishing,55%
6142,Hex I3,May 1419 Week 4,I3-J4-J5-K6-K7-K6-J5-J4-I3,340,Mopey Bottom,Dhow,Killian MacDougal,5,Hex K7,Fishing,0%
6143,Hex P15,May 1419 Week 1,P15-Q14-P13-P12-O12-P12-P13-Q14-P15,606,Green Pearl,Carrack,Rick Keating,6,Hex O12,Fishing,27%
6144,Hex P15,May 1419 Week 1,P15-Q14-Q13-R12-Q13-Q14-P15,470,Rusty Tortoise,Dhow,Kelly Reagan,21,Hex R12,Fishing,5%
6145,Hex P15,May 1419 Week 1,P15-Q14-Q13-R12-R11-R12-Q13-Q14-P15,525,Green Tortoise,Dhow,Sir Rudolf von Schneider,7,Hex R11,Scouting,65%
6146,Hex G13,May 1419 Week 1,G13-F13-F14-E15-F14-F13-G13,592,Green Hind,Dhow,Kelly Reagan,8,Hex E15,Fishing,0%
6147,Hex G13,May 1419 Week 1,G13-H12-H11-I10-H9-I8-H7-H6-H5-I4-I3,142,Gray Pearl,Barquentine,Baron Emerich von Schneider,4,Hex I3,Cargo: Magefruit,45%
6148,Hex G13,May 1419 Week 1,G13-G12-F11-F10-E10-D9-E9-F10-F11-G12-G13,513,Black Tortoise,Carrack,Fergus O'Neal,5,Hex D9,Fishing,74%
6149,Hex Q6,May 1419 Week 1,Q6-P7-P8-P9-Q10-P11-P12-P13-Q14-P15,588,Scurvy Diamond,Galleon,Conor Aubrey,6,Hex P15,Cargo: Magefruit,67%
6150,Hex I3,May 1419 Week 1,I3-J4-J5-J6-I7-I8-H9-H10-G11-H12-G13,591,Saucy Falcon,Barquentine,Count Rudolf von Chlodwig,4,Hex G13,Cargo: Darkwood,Destroyed
6151,Hex I3,May 1419 Week 1,I3-J4-K4-K5-L6-M6-N6-O6-P6-Q6,509,White Goose,Barquentine,Kelly Cullen,12,Hex Q6,Cargo: Darkwood,45%
6152,Hex I3,May 1419 Week 1,I3-J4-K4-K5-L6-M6-N6-O6-P6-Q6,576,Red Swan,Barquentine,Jack Buchanan,17,Hex Q6,Cargo: Mythril,0%
6153,Hex I3,May 1419 Week 1,I3-J3-K4-K5-L5-M6-M7-N8-N9-O10-O11-P12-P13-Q14-P15,590,Golden Falcon,Barquentine,Ryan Blake,7,Hex P15,Cargo: Mythril,35%
6154,Hex P15,June 1419 Week 2,P15-O15-O14-N13-N12-N13-O14-O15-P15,597,Rusty Swan,Dhow,Dyllon MacArthur,7,Hex N12,Fishing,50%
6155,Hex P15,June 1419 Week 2,P15-O15-O14-N13-O12-N13-O14-O15-P15,610,Black Heart,Carrack,Lord Otto von Walderdorf,10002,Hex O12,Fishing,44%
6156,Hex G13,June 1419 Week 2,G13-H13-I13-J14-K14-L14-M14-M15-N15-O15-P15,58,Green Duck,Galleon,Bryan Buchanan,4,Hex P15,Cargo: Magefruit,7%
6157,Hex G13,June 1419 Week 2,G13-F13-E13-D13-C13-D13-E13-F13-G13,376,Red Hind,Galleon,Baron Ulbrecht von Glucksberg,4,Hex C13,Scouting,10%
6158,Hex G13,June 1419 Week 2,G13-F13-F12-E12-D11-D10-D11-E11-F12-F13-G13,497,Golden Swan,Galleon,Bryan Cullen,4,Hex D10,Scouting,84%
6159,Hex Q6,June 1419 Week 2,Q6-P6-O5-N5-M5-M4-L4-K4-J3-I3,589,Orange Heart,Barquentine,Sean O'Neal,5,Hex I3,Cargo: Magefruit,55%
6160,Hex Q6,June 1419 Week 2,Q6-Q7-Q8-P9-P10-P9-P8-P7-Q6,489,Red Heart,Dhow,Bryan Buchanan,5,Hex P10,Scouting,20%
6161,Hex Q6,June 1419 Week 2,Q6-P7-Q8-Q9-R10-R11-R12-Q13-Q14-P15,614,Golden Tortoise,Dhow,Angus O'Connell,10000,Hex P15,Cargo: Magefruit,60%
6162,Hex Q6,June 1419 Week 2,Q6-Q7-Q8-Q9-Q10-P11-P12-P13-Q14-P15,449,Bloody Diamond,Carrack,Baron Ernst von Zelig,5,Hex P15,Cargo: Magefruit,34%
6163,Hex I3,June 1419 Week 2,I3-J3-K4-K5-L6-L7-K7-K6-J5-J4-I3,421,Rusty Hind,Barquentine,Erin Callahan,10,Hex L7,Fishing,25%
6164,Hex I3,June 1419 Week 2,I3-J4-K4-K5-L6-M6-N6-O6-P6-Q6,416,Purple Tortoise,Galleon,Count Siegfried von Bismarck,12,Hex Q6,Cargo: Darkwood,27%
6165,Hex I3,June 1419 Week 2,I3-J3-K4-L4-L5-M6-N6-O6-P6-Q6,585,Orange Swan,Carrack,Lord Dietrich von Bismarck,9,Hex Q6,Cargo: Darkwood,20%
6166,Hex P15,June 1419 Week 3,P15-Q14-P13-P12-O11-O10-O11-P12-P13-Q14-P15,467,Orange Hind,Barquentine,Seamus Sweeney,12,Hex O10,Scouting,20%
6167,Hex P15,June 1419 Week 3,P15-O15-N15-M15-M14-L14-K13-J13-I13-H13-G13,456,Bloody Tortoise,Galleon,Count Schaeffer von Chlodwig,7,Hex G13,Cargo: Darkwood,30%
6168,Hex P15,June 1419 Week 3,P15-Q14-R14-R13-S13-S14-R15-Q15-P15,583,Bloody Hind,Carrack,Neil O'Malley,7,Hex S13,Fishing,0%
6169,Hex P15,June 1419 Week 3,P15-O15-N15-N14-M13-L13-K13-J13-I13-H13-G13,559,Silver Pearl,Barquentine,Conor O'Brien,4,Hex G13,Cargo: Darkwood,60%
6170,Hex G13,June 1419 Week 3,G13-H12-G11-H10-G9-G8-G7-H6-H5-I4-I3,543,Rusty Duck,Galleon,Sean Flyn,6,Hex I3,Cargo: Magefruit,44%
6171,Hex G13,June 1419 Week 3,G13-H12-H11-H10-G9-H8-G7-H6-H5-I4-I3,549,Golden Diamond,Carrack,Brandon Buchanan,5,Hex I3,Cargo: Redstone,67%
6172,Hex G13,June 1419 Week 3,G13-H12-G11-G10-G9-H8-G7-H6-H5-I4-I3,383,Orange Bottom,Galleon,Kelly Malone,6,Hex I3,Cargo: Magefruit,40%
6173,Hex G13,June 1419 Week 3,G13-G14-F14-E14-D15-D16-E16-F16-F15-G14-G13,595,Silver Heart,Barquentine,Count Dietrich von Kaulbach,6,Hex D16,Fishing,85%
6174,Hex Q6,June 1419 Week 3,Q6-P7-O7-N7-O7-P6-Q6,576,Red Swan,Barquentine,Jack Buchanan,2,Hex N7,Fishing,5%
6175,Hex Q6,June 1419 Week 3,Q6-P6-O6-N6-M6-L5-K5-J5-J4-I3,378,Silver Diamond,Carrack,Sir Alberich von Lundorf,13,Hex I3,Cargo: Magefruit,67%
